"Date","Price","Open","High","Low","Vol.","Change %"
"10/20/2021","2.470","2.487","2.494","2.470","1.60M","-0.76%"
"10/19/2021","2.489","2.494","2.500","2.486","682.00K","0.16%"
"10/18/2021","2.485","2.485","2.504","2.475","2.12M","0.36%"
"10/17/2021","2.476","2.517","2.517","2.470","1.62M","-1.08%"
"10/14/2021","2.503","2.494","2.512","2.480","2.33M","-0.36%"
"10/13/2021","2.512","2.517","2.517","2.486","298.87K","-0.24%"
"10/12/2021","2.518","2.530","2.530","2.494","1.76M","-0.43%"
"10/11/2021","2.529","2.520","2.529","2.506","7.38M","0.92%"
"10/10/2021","2.506","2.508","2.526","2.490","2.14M","0.20%"
"10/07/2021","2.501","2.468","2.509","2.452","3.27M","2.08%"
"10/06/2021","2.450","2.430","2.477","2.430","11.44M","0.41%"
"10/05/2021","2.440","2.423","2.447","2.415","1.60M","0.83%"
"10/04/2021","2.420","2.401","2.423","2.400","876.01K","0.21%"
"10/03/2021","2.415","2.405","2.415","2.395","2.17M","0.42%"
"09/30/2021","2.405","2.410","2.429","2.393","5.21M","0.00%"
"09/29/2021","2.405","2.417","2.427","2.405","3.55M","-0.62%"
"09/28/2021","2.420","2.420","2.443","2.416","3.81M","0.00%"
"09/27/2021","2.420","2.438","2.440","2.420","1.39M","-0.25%"
"09/26/2021","2.426","2.450","2.450","2.420","2.98M","0.04%"
"09/23/2021","2.425","2.457","2.457","2.420","1.08M","-0.66%"
"09/22/2021","2.441","2.440","2.450","2.440","2.86M","0.00%"
"09/21/2021","2.441","2.450","2.450","2.440","1.07M","-0.37%"
"09/20/2021","2.450","2.486","2.486","2.450","868.36K","-0.77%"
"09/19/2021","2.469","2.446","2.469","2.445","8.16M","0.78%"
"09/16/2021","2.450","2.460","2.460","2.445","2.63M","-0.24%"
"09/15/2021","2.456","2.460","2.489","2.455","2.11M","-0.37%"
"09/14/2021","2.465","2.485","2.485","2.465","970.37K","-0.80%"
"09/13/2021","2.485","2.491","2.500","2.483","1.73M","-0.60%"
"09/12/2021","2.500","2.479","2.525","2.478","2.02M","1.21%"
"09/09/2021","2.470","2.479","2.479","2.460","643.15K","0.04%"
"09/08/2021","2.469","2.470","2.471","2.466","305.27K","0.00%"
"09/07/2021","2.469","2.461","2.469","2.460","2.53M","0.08%"
"09/06/2021","2.467","2.475","2.475","2.460","170.67K","0.08%"
"09/05/2021","2.465","2.465","2.466","2.460","1.00M","-0.20%"
"09/02/2021","2.470","2.465","2.470","2.465","155.47K","0.04%"
"09/01/2021","2.469","2.488","2.488","2.465","658.48K","-0.84%"
"08/31/2021","2.490","2.470","2.490","2.451","4.35M","1.01%"
"08/30/2021","2.465","2.465","2.498","2.465","851.10K","0.00%"
"08/29/2021","2.465","2.479","2.479","2.465","184.38K","-0.56%"
"08/26/2021","2.479","2.466","2.480","2.465","771.99K","0.57%"
"08/25/2021","2.465","2.480","2.480","2.465","1.61M","-0.92%"
"08/24/2021","2.488","2.470","2.490","2.470","2.51M","0.77%"
"08/23/2021","2.469","2.460","2.470","2.450","3.02M","-0.04%"
"08/22/2021","2.470","2.461","2.470","2.459","2.18M","0.24%"
"08/19/2021","2.464","2.471","2.491","2.450","3.80M","-1.00%"
"08/18/2021","2.489","2.470","2.510","2.470","1.56M","0.77%"
"08/17/2021","2.470","2.468","2.470","2.455","285.96K","0.00%"
"08/16/2021","2.470","2.455","2.474","2.437","411.50K","0.00%"
"08/15/2021","2.470","2.475","2.480","2.450","723.42K","0.41%"
"08/12/2021","2.460","2.479","2.480","2.441","158.58K","-0.28%"
"08/11/2021","2.467","2.434","2.488","2.433","1.28M","1.15%"
"08/10/2021","2.439","2.440","2.440","2.435","558.44K","-0.04%"
"08/09/2021","2.440","2.490","2.490","2.433","1.68M","-1.13%"
"08/08/2021","2.468","2.440","2.480","2.420","940.58K","0.53%"
"08/05/2021","2.455","2.405","2.474","2.405","422.40K","0.61%"
"08/04/2021","2.440","2.450","2.478","2.434","308.90K","0.21%"
"08/03/2021","2.435","2.480","2.480","2.433","461.14K","-1.93%"
"08/02/2021","2.483","2.497","2.497","2.470","454.43K","0.93%"
"08/01/2021","2.460","2.381","2.465","2.381","63.32K","-1.60%"
"07/29/2021","2.500","2.357","2.500","2.357","1.06M","5.09%"
"07/28/2021","2.379","2.351","2.379","2.350","758.14K","-0.46%"
